maths,phy,chem,mech,bee,workshop,cgpa,sgpa
35,18,38,54,21,41,4.03,4.03
48,41,48,74,74,33,7.47,7.47
31,13,21,17,5,44,2.39,2.39
20,20,46,14,16,36,3.03,3.03
29,31,37,11,18,43,3.03,3.03
51,54,62,46,74,43,7.89,7.89
28,33,35,21,35,41,3.08,3.08
52,43,39,43,51,40,6.72,6.72
41,43,42,54,57,41,5.89,5.89
60,50,61,66,73,37,8.11,8.11
37,33,44,46,29,37,3.89,3.89
40,32,39,41,46,41,6.08,6.08
23,13,34,26,18,41,3.19,3.19
54,45,62,62,68,40,7.86,7.86
48,23,34,44,45,42,5.14,5.14
22,11,21,10,16,42,2.19,2.19
15,4,4,13,6,22,1.22,1.22
49,46,53,26,47,44,5.83,5.83
36,20,33,21,43,42,3.11,3.11
22,11,18,9,47,38,2.47,2.47
56,44,66,53,56,43,7.33,7.33
34,28,31,40,29,43,3.72,3.72
57,48,59,34,26,42,5.33,5.33
42,36,49,41,26,39,4.94,4.94
40,33,28,18,11,42,2.89,2.89
60,46,45,61,50,41,7.56,7.56
31,28,22,50,25,43,3.22,3.22
42,25,26,42,56,41,4.06,4.06
52,17,16,41,45,41,5,5
52,32,44,55,46,45,6.39,6.39
36,28,37,43,33,38,3.78,3.78
55,48,62,53,68,43,7.56,7.56
15,9,44,8,29,44,3.14,3.14
60,34,40,29,54,43,6.11,6.11
57,40,51,85,79,39,8.22,8.22
66,52,47,65,57,43,7.61,7.61
54,50,51,38,67,37,6.39,6.39
27,9,37,33,37,41,2.61,2.61
49,41,35,46,35,39,5.33,5.33
62,28,34,49,35,33,4.94,4.94
30,23,26,40,41,37,3.75,3.75
46,30,33,15,25,32,3.19,3.19
40,37,40,42,46,40,5.22,5.22
56,46,40,60,42,42,6.78,6.78
48,45,51,55,25,39,5.92,5.92
69,41,49,54,49,43,7.06,7.06
53,41,40,42,47,42,6.25,6.25
64,44,55,44,55,42,6.89,6.89
45,35,45,22,33,43,4.67,4.67
24,25,42,33,52,43,4.08,4.08
51,35,49,66,37,40,5.81,5.81
51,39,45,56,57,42,7.11,7.11
56,44,49,66,77,40,7.89,7.89
42,33,35,34,46,41,4.39,4.39
53,31,52,41,44,43,6,6
34,30,36,23,50,42,4,4
40,30,34,26,25,40,3.28,3.28
55,46,58,50,45,42,7.17,7.17
54,46,44,51,58,34,6.89,6.89
36,45,51,44,29,42,4.89,4.89
52,43,43,68,68,40,7.44,7.44
50,41,46,47,61,42,7.08,7.08
65,41,57,48,39,42,6.33,6.33
26,24,38,29,30,35,3.03,3.03
52,40,49,45,50,41,6.78,6.78
32,31,34,32,50,42,4.64,4.64
52,50,60,28,54,39,6.5,6.5
39,15,27,13,26,39,2.56,2.56
25,16,30,40,19,36,3.42,3.42
52,34,56,41,62,43,6.89,6.89
52,46,56,65,68,42,7.61,7.61
45,35,37,50,47,38,6.03,6.03
61,37,40,53,52,39,6.69,6.69
39,28,25,25,17,34,2.42,2.42
47,32,46,52,42,40,5.97,5.97
51,37,47,48,63,40,6.78,6.78
45,34,41,47,31,36,5,5
20,30,21,29,16,36,2.69,2.69
61,44,53,47,64,40,7.36,7.36
14,21,23,14,24,38,2.39,2.39
84,58,64,69,86,43,9.39,9.39
59,36,57,50,36,40,6.22,6.22
74,51,58,71,67,42,8.39,8.39
53,44,58,54,66,40,7.5,7.5
22,9,25,7,6,44,2.5,2.5
80,46,61,50,62,38,8.33,8.33
70,51,50,62,48,42,7.39,7.39
51,36,46,47,48,42,6.5,6.5
73,40,57,56,52,39,7.67,7.67
53,53,52,60,48,43,7.33,7.33
77,46,44,58,65,44,7.69,7.69
64,57,62,73,88,39,8.89,8.89
45,37,36,41,12,41,5.17,5.17
56,40,58,43,43,44,6.61,6.61
90,40,59,87,73,39,9.06,9.06
70,46,65,81,73,42,9,9
26,34,36,25,31,42,3.61,3.61
51,47,48,33,31,41,5.06,5.06
49,33,48,31,32,41,4.33,4.33
58,54,51,50,55,36,7.17,7.17
52,33,41,46,32,41,5.61,5.61
50,41,45,48,44,43,6.5,6.5
49,30,47,44,43,43,5.97,5.97
34,41,39,24,30,42,3.83,3.83
24,13,20,4,8,40,1.92,1.92
36,41,46,53,62,41,6.33,6.33
59,27,46,41,23,41,4.58,4.58
28,30,22,23,29,41,2.39,2.39
17,18,27,19,28,42,2.31,2.31
87,70,58,72,68,44,9,9
58,46,47,60,71,43,7.83,7.83
81,63,71,76,88,42,9.83,9.83
70,42,50,63,48,40,7.39,7.39
14,13,18,10,16,39,2.14,2.14
54,62,56,60,42,44,7.39,7.39
35,31,41,30,20,42,3.61,3.61
76,64,66,55,83,33,8.86,8.86
37,39,34,53,16,43,4.56,4.56
82,45,56,52,60,42,8.17,8.17
65,22,38,40,40,44,4.89,4.89
40,19,39,44,51,34,4.53,4.53
74,62,52,79,80,44,9.17,9.17
62,57,58,65,41,38,7,7
46,42,44,31,42,42,5.28,5.28
29,33,49,43,47,41,5.33,5.33
57,65,64,61,57,40,8.06,8.06
76,49,60,58,64,43,8.33,8.33
75,49,68,87,66,43,9,9
62,43,39,59,51,41,7.03,7.03
50,37,60,30,17,38,5.08,5.08
39,19,25,44,36,43,3.19,3.19
44,25,55,42,54,42,5.22,5.22
74,41,59,65,63,44,8,8
25,30,30,22,23,41,3.06,3.06
49,43,52,59,51,40,6.97,6.97
55,51,45,44,63,34,6.86,6.86
52,36,42,45,37,40,5.72,5.72
35,36,49,72,54,42,6.44,6.44
31,36,44,26,31,43,3.72,3.72
50,30,42,48,55,43,6.56,6.56
50,47,55,54,57,40,7.33,7.33
45,22,56,44,49,42,5.5,5.5
22,21,25,29,18,22,2.17,2.17
50,38,37,50,50,37,6.72,6.72
48,43,43,32,52,41,5.64,5.64
21,9,26,8,11,42,2.06,2.06
30,41,42,48,49,41,5.64,5.64
19,35,34,23,17,38,3.56,3.56
48,41,47,45,44,43,6.39,6.39
45,29,24,51,12,40,3.61,3.61
52,34,44,51,46,43,6.47,6.47
69,63,65,82,69,41,9,9
49,34,45,42,52,42,6.33,6.33
46,31,32,41,49,42,5.89,5.89
26,35,34,15,23,30,3.19,3.19
53,41,45,51,55,41,7.11,7.11
65,46,51,51,82,41,8.11,8.11
12,11,23,9,18,42,2.53,2.53
83,65,62,82,84,43,9.86,9.86
33,31,16,12,45,30,3.08,3.08
24,42,42,45,48,42,5.39,5.39
29,12,21,47,29,39,2.89,2.89
13,11,16,23,8,39,1.92,1.92
54,45,50,62,58,42,7.28,7.28
54,36,65,49,45,45,6.94,6.94
16,14,34,23,14,42,2.94,2.94
29,22,30,23,20,40,2.42,2.42
52,32,47,58,43,42,6.44,6.44
50,42,47,28,51,42,6.11,6.11
23,17,22,23,18,43,2.22,2.22
33,21,24,17,11,39,2.06,2.06
33,15,35,22,19,35,2.69,2.69
36,37,35,24,22,36,3.36,3.36
61,45,60,62,60,41,8.11,8.11
30,23,33,37,10,37,2.61,2.61
51,46,50,58,50,35,7.11,7.11
21,48,51,44,37,42,4.83,4.83
84,66,49,88,85,41,9.64,9.64
66,51,61,77,75,43,8.78,8.78
49,37,25,56,49,40,5.89,5.89
52,43,35,61,50,25,6.72,6.72
58,41,29,49,46,31,5.61,5.61
7,6,17,3,10,43,1.94,1.94
49,50,51,54,64,32,6.67,6.67
18,16,25,10,18,42,2.47,2.47
28,20,27,17,20,43,2.39,2.39
63,57,60,85,77,36,8.86,8.86
31,35,35,44,27,41,3.64,3.64
53,24,34,50,44,41,5.33,5.33
51,43,43,23,51,41,5.94,5.94
67,53,57,58,52,42,7.67,7.67
50,39,35,42,44,42,6.17,6.17
60,46,46,63,54,42,7.61,7.61
52,40,61,57,45,43,7,7
23,8,34,7,14,28,2.14,2.14
75,50,52,54,41,43,6.81,6.81
46,31,22,43,20,25,3.36,3.36
30,26,26,11,3,27,1.11,1.11
57,19,35,44,32,37,4.69,4.69
46,46,49,45,35,41,5.78,5.78
50,38,48,60,52,42,7.14,7.14
60,51,55,62,64,42,7.94,7.94
32,30,35,12,44,43,4.17,4.17
32,31,38,43,50,43,5.39,5.39
63,58,60,64,82,41,8.72,8.72
41,36,13,19,30,42,2.67,2.67
39,22,21,19,19,38,2.56,2.56
27,30,17,35,44,42,3.56,3.56
70,50,57,86,70,42,8.89,8.89
18,23,12,14,6,37,1.92,1.92
54,32,47,65,40,41,6.11,6.11
66,47,57,58,65,41,7.81,7.81
49,35,48,54,42,40,6.39,6.39
48,29,31,41,28,42,4.39,4.39
75,55,48,77,92,42,9.11,9.11
37,19,40,42,21,38,3.83,3.83
36,34,49,51,50,39,5.81,5.81
36,24,26,25,26,36,2.5,2.5
35,36,52,44,28,45,4.33,4.33
10,9,4,16,0,22,0.92,0.92
72,36,53,35,46,40,6.33,6.33
56,52,60,50,47,44,7.39,7.39
81,56,62,88,72,43,9.44,9.44
35,35,30,43,29,32,3.97,3.97
30,33,36,40,26,42,4.22,4.22
49,31,35,43,45,33,5.72,5.72
39,31,34,17,17,42,3.53,3.53
46,32,47,47,59,41,6.5,6.5
77,36,35,26,33,43,5.14,5.14
19,9,31,10,7,43,2.89,2.89
39,33,51,63,52,41,6,6
44,37,47,42,41,42,4.97,4.97
41,43,40,48,53,43,5.69,5.69
91,65,56,71,76,42,9.28,9.28
36,22,44,45,45,43,4.89,4.89
33,46,35,40,45,42,5.33,5.33
35,20,11,15,16,27,1.25,1.25
38,36,40,38,44,41,4.44,4.44
71,41,49,49,65,42,7.33,7.33
30,19,40,30,32,40,3.08,3.08
53,26,35,24,17,36,4,4
27,9,8,11,14,37,1.94,1.94
33,14,40,41,12,43,3.61,3.61
47,42,52,45,58,40,6.31,6.31
13,28,33,25,10,34,1.58,1.58
30,30,26,46,42,45,4.61,4.61
52,38,38,51,61,40,7.14,7.14
34,33,24,44,59,43,4.67,4.67
27,32,40,47,55,43,5.39,5.39
82,36,34,74,67,47,8.03,8.03
17,9,4,11,13,46,2.42,2.42
40,17,16,32,33,42,2.94,2.94
74,30,22,49,47,46,6,6
44,32,31,43,45,46,5.67,5.67
62,45,48,46,29,43,6.17,6.17
53,37,41,49,50,47,6.72,6.72
44,20,39,26,28,47,4,4
47,38,47,59,51,47,7,7
54,30,29,32,31,43,3.94,3.94
25,36,21,29,26,40,2.53,2.53
86,37,47,43,47,44,6.56,6.56
64,59,52,63,71,48,8.22,8.22
53,39,38,52,48,45,6.78,6.78
40,23,32,34,16,46,3.67,3.67
40,33,32,42,27,45,4.31,4.31
78,42,36,73,58,45,7.72,7.72
21,14,20,11,10,45,2,2
52,39,46,47,50,45,7.03,7.03
45,38,43,56,34,44,5.72,5.72
40,31,32,38,22,46,4.08,4.08
54,33,43,43,33,46,5.25,5.25
49,49,37,50,57,46,6.78,6.78
40,30,25,29,26,42,3.08,3.08
61,48,43,52,46,40,7.22,7.22
16,22,19,9,29,41,2.28,2.28
61,42,48,55,66,46,7.5,7.5
27,18,17,13,21,42,2.56,2.56
62,30,22,32,47,42,5.08,5.08
78,54,59,73,61,47,8.67,8.67
45,43,48,48,48,45,6.72,6.72
25,23,22,16,21,45,2.5,2.5
49,35,36,48,44,47,6.17,6.17
31,23,21,41,12,46,3.17,3.17
66,55,63,57,59,43,7.94,7.94
58,40,46,44,51,44,6.83,6.83
51,30,45,35,32,45,4.86,4.86
63,40,59,78,55,45,8.11,8.11
58,41,54,42,27,46,5.94,5.94
48,45,47,49,67,45,7.17,7.17
78,51,52,71,73,46,8.5,8.5
41,36,30,44,46,46,5.89,5.89
67,62,58,66,81,46,8.89,8.89
23,24,22,24,52,45,3.44,3.44
32,33,38,43,48,43,5.39,5.39
44,36,35,50,47,46,6.28,6.28
48,32,20,40,44,45,5.17,5.17
46,48,43,51,44,48,6.72,6.72
22,17,16,6,32,40,2.08,2.08
74,58,40,68,72,45,8.28,8.28
31,40,33,48,42,46,5.33,5.33
32,36,23,37,47,45,3.94,3.94
35,41,30,36,44,47,4.56,4.56
18,21,12,13,20,44,2.28,2.28
14,4,2,14,12,40,1.72,1.72
56,46,56,63,61,46,7.78,7.78
43,31,24,45,50,42,5.67,5.67
45,46,35,57,62,44,7.11,7.11
28,35,25,37,31,44,2.94,2.94
48,37,33,72,49,43,6.78,6.78
40,43,30,53,41,46,6,6
40,37,37,27,33,36,3.58,3.58
73,43,66,33,52,42,6.89,6.89
37,17,26,41,37,42,2.78,2.78
29,31,35,14,24,22,2.64,2.64
70,50,41,51,57,36,7.33,7.33
32,32,38,65,32,38,4.92,4.92
24,13,24,22,28,24,2.08,2.08
51,40,41,44,47,42,6.61,6.61
49,49,53,59,59,42,7.28,7.28
41,21,40,12,21,42,4.11,4.11
60,45,45,57,45,42,7.33,7.33
81,54,55,69,75,42,8.89,8.89
57,13,36,29,21,40,4.22,4.22
55,30,29,42,33,40,4.89,4.89
46,30,42,18,30,42,4.72,4.72
55,40,41,53,52,42,7.11,7.11
53,41,32,57,58,40,6.89,6.89
9,5,7,6,0,28,2.19,2.19
23,22,26,28,44,30,2.83,2.83
41,33,38,46,51,42,6.44,6.44
30,31,45,30,27,40,3.89,3.89
58,45,43,44,47,42,6.72,6.72
40,18,29,42,20,40,4.11,4.11
63,50,52,59,57,42,7.5,7.5
48,35,53,45,44,42,6.56,6.56
48,35,53,45,44,42,6.56,6.56
18,37,29,54,28,38,4.19,4.19
43,21,42,49,37,42,4.94,4.94
61,42,32,53,60,42,6.78,6.78
38,22,33,43,40,40,4.5,4.5
68,49,57,49,38,42,6.56,6.56
67,44,48,63,66,42,7.72,7.72
49,32,28,45,33,42,4.89,4.89
43,34,34,24,18,42,4.56,4.56
45,30,43,30,30,42,4.72,4.72
66,36,51,31,51,40,6.28,6.28
51,35,49,47,60,40,7.11,7.11
55,21,26,46,48,32,5,5
45,25,21,42,29,40,4.28,4.28
24,12,8,16,11,32,2.17,2.17
45,30,24,38,17,38,3.78,3.78
48,33,39,43,30,42,5.39,5.39
19,14,19,25,10,32,2.06,2.06
26,39,37,32,21,40,3.94,3.94
23,13,9,24,42,32,1.86,1.86
21,11,12,10,12,32,1.89,1.89
28,15,13,15,54,40,3.47,3.47
53,21,8,19,14,40,2.5,2.5
31,30,20,34,47,34,3.42,3.42
44,32,23,34,36,36,3.42,3.42
46,17,45,57,37,40,5.31,5.31
51,36,49,58,70,42,7.44,7.44
0,0,0,0,0,22,0.72,0.72
48,43,54,59,48,44,6.83,6.83
28,24,33,30,50,36,3.58,3.58
42,20,34,32,45,36,4.25,4.25
42,40,52,46,64,38,6.61,6.61
71,45,52,37,38,40,5.61,5.61
,,,,,23,0.81,0.81
27,29,35,33,33,37,2.64,2.64
70,39,43,61,65,44,7.78,7.78
31,17,21,25,30,39,2.14,2.14
44,39,33,45,39,42,5.11,5.11
49,37,26,52,50,46,6.17,6.17
29,36,43,31,51,40,4.69,4.69
49,44,35,56,50,42,6.67,6.67
13,10,11,9,8,40,2.47,2.47
50,45,54,56,33,41,6.44,6.44
38,41,38,35,42,45,4.11,4.11
52,30,41,44,42,44,4.44,4.44
72,42,37,46,63,45,7.33,7.33
15,13,12,12,15,21,0.67,0.67
37,40,46,34,35,42,4.22,4.22
30,25,22,51,31,43,3.67,3.67
26,14,9,19,20,45,2.56,2.56
20,16,18,27,11,40,2.17,2.17
22,22,23,47,27,44,3.56,3.56
59,39,46,64,56,43,7.39,7.39
31,17,20,18,15,42,2.67,2.67
31,23,20,21,14,42,2.33,2.33
21,25,34,16,27,39,2.81,2.81
25,27,30,37,21,38,2.39,2.39
42,30,38,26,31,40,4.14,4.14
66,39,54,53,43,40,7.11,7.11
45,22,44,43,14,41,2.89,2.89
41,41,39,30,47,41,5.28,5.28
59,45,53,44,67,42,7.17,7.17
66,46,67,72,78,43,8.67,8.67
45,36,36,19,49,42,5.39,5.39
27,20,42,33,12,38,3,3
36,34,38,39,26,38,3.47,3.47
43,40,42,47,72,43,6.56,6.56
58,37,28,44,54,42,5.89,5.89
43,34,35,31,54,37,5.22,5.22
43,40,42,62,57,43,6.78,6.78
60,40,43,57,48,43,7,7
58,50,50,55,53,43,7.22,7.22
75,57,60,65,70,43,8.78,8.78
64,45,62,63,68,41,8,8
24,25,22,37,26,40,2.44,2.44
33,21,21,26,19,41,2.28,2.28
29,33,25,27,37,42,2.94,2.94
66,38,48,41,42,42,6.78,6.78
50,26,52,47,50,36,6.11,6.11
53,55,47,61,58,43,7.56,7.56
48,35,41,46,45,43,6.39,6.39
70,62,67,78,56,42,8.83,8.83
33,17,18,41,20,41,2.78,2.78
69,47,47,79,54,42,7.89,7.89
53,38,43,52,34,43,5.83,5.83
37,46,48,25,60,42,5.22,5.22
70,61,58,73,67,42,8.72,8.72
48,53,55,48,38,41,6.11,6.11
63,42,42,58,52,43,7.17,7.17
38,39,45,55,54,42,6.11,6.11
58,35,32,52,35,41,6.22,6.22
62,47,55,61,17,42,6.78,6.78
79,52,61,67,73,42,8.61,8.61
36,34,47,64,46,41,5.83,5.83
78,51,55,50,57,42,7.94,7.94
55,46,56,73,76,40,8.22,8.22
70,59,46,70,59,41,8.22,8.22
63,36,52,74,55,45,7.61,7.61
47,39,41,45,49,42,6.39,6.39
77,62,56,81,71,43,9.28,9.28
47,42,44,63,27,42,6.11,6.11
44,38,52,46,50,40,6.42,6.42
30,38,52,51,46,44,5.78,5.78
56,54,41,57,50,42,7.11,7.11
84,50,49,74,79,42,8.78,8.78
80,47,56,89,63,42,8.94,8.94
61,59,60,75,74,44,8.89,8.89
49,51,46,44,36,42,5.5,5.5
72,47,56,66,59,42,7.89,7.89
57,57,51,76,71,41,8.33,8.33
65,46,53,74,50,42,7.94,7.94
50,38,52,69,51,43,7.39,7.39
49,41,58,72,36,41,6.5,6.5
34,49,54,14,31,43,4.17,4.17
59,53,40,48,47,44,6.89,6.89
29,36,36,45,66,41,5.5,5.5
83,56,60,89,85,41,9.78,9.78
54,50,42,62,67,43,7.28,7.28
33,40,33,50,47,42,5.31,5.31
60,57,56,67,72,42,8.28,8.28
28,30,30,17,17,40,2.53,2.53
59,55,56,66,53,42,7.72,7.72
47,53,50,75,51,44,7.56,7.56
61,44,56,50,60,44,7.67,7.67
71,61,64,77,66,42,8.78,8.78
54,51,51,82,64,42,8,8
42,38,44,29,36,42,4.44,4.44
48,41,53,53,61,45,7.28,7.28
31,26,36,44,37,40,3.58,3.58
25,35,34,42,44,43,4.67,4.67
48,44,48,57,54,41,6.83,6.83
71,62,59,72,68,43,8.72,8.72
50,42,44,24,47,44,5.78,5.78
66,37,36,53,46,39,6.56,6.56
94,59,52,93,73,43,9.22,9.22
66,68,68,93,91,43,9.5,9.5
44,37,54,25,37,42,4.61,4.61
57,44,45,62,59,41,7.39,7.39
67,52,51,72,65,41,7.83,7.83
69,52,59,40,67,42,7.72,7.72
54,58,50,52,37,42,6.44,6.44
53,58,53,63,47,41,7.5,7.5
59,43,44,62,67,44,7.39,7.39
58,43,49,54,30,42,5.97,5.97
48,57,38,31,29,42,5.22,5.22
47,38,41,42,30,40,5.56,5.56
58,51,64,75,63,41,8.08,8.08
85,54,58,77,86,43,9.44,9.44
44,35,35,35,39,43,4.17,4.17
84,56,72,87,63,41,9.11,9.11
41,25,41,55,47,42,5.72,5.72
40,48,46,44,53,43,6.44,6.44
24,32,23,19,30,43,2.94,2.94
7,23,34,28,34,43,2.83,2.83
45,40,43,50,32,42,5.83,5.83
52,45,41,32,37,42,5,5
41,35,55,64,54,42,6.83,6.83
55,51,54,55,58,43,7.44,7.44
52,59,61,62,70,46,8.39,8.39
27,44,51,48,40,42,5.44,5.44
33,51,50,29,31,42,3.83,3.83
49,42,44,51,49,44,6.61,6.61
16,33,26,14,20,42,2.89,2.89
18,27,31,34,14,44,2.72,2.72
43,21,49,67,54,40,6.06,6.06
45,27,35,28,33,43,3.69,3.69
39,34,35,34,28,42,3.56,3.56
60,58,45,61,52,43,7.72,7.72
48,52,47,46,49,43,6.5,6.5
44,55,58,60,67,42,7.67,7.67
20,36,33,59,46,39,5.14,5.14
57,39,48,70,56,43,7.42,7.42
47,33,36,57,65,45,6.39,6.39
61,63,50,58,66,42,7.89,7.89
44,45,39,61,47,41,6.78,6.78
45,22,49,51,40,41,5.28,5.28
53,51,50,67,50,43,7.33,7.33
46,66,57,87,58,41,8.39,8.39
58,43,54,61,27,44,6.25,6.25
54,39,47,44,48,43,6.61,6.61
42,42,33,46,33,38,4.25,4.25
40,14,40,49,43,43,5.28,5.28
58,37,51,76,71,43,7.58,7.58
67,37,39,72,66,43,7.56,7.56
21,26,42,22,20,41,3.06,3.06
41,33,46,60,46,42,6.67,6.67
44,40,44,54,33,43,5.56,5.56
65,35,52,64,57,43,7.44,7.44
67,58,66,71,70,40,8.72,8.72
38,6,29,30,9,39,1.92,1.92
49,42,38,38,18,35,3.56,3.56
25,30,23,26,24,39,2.64,2.64
40,36,47,37,40,38,5.11,5.11
52,35,38,61,53,40,7,7
14,23,34,23,69,42,4.14,4.14
23,33,30,40,32,41,4,4
42,38,35,40,17,43,5.06,5.06
88,57,61,66,87,40,9.33,9.33
62,40,33,18,48,30,4.72,4.72
15,9,26,7,43,39,2.83,2.83
49,28,48,18,39,40,4.08,4.08
19,30,41,31,46,41,3.94,3.94
22,24,45,56,29,43,4.19,4.19
29,39,61,32,48,44,5.22,5.22
16,11,22,5,22,30,1.25,1.25
32,40,47,22,35,44,4.22,4.22
42,39,41,31,41,43,3.72,3.72
54,57,38,72,37,42,6.78,6.78
51,47,38,25,47,44,5.78,5.78
34,15,31,23,41,42,3.58,3.58
68,51,57,74,65,42,8.17,8.17
69,65,56,72,53,40,8.11,8.11
43,40,39,49,41,43,6,6
54,43,52,48,50,40,6.72,6.72
43,47,44,45,50,42,6.36,6.36
74,39,62,51,70,42,8.22,8.22
71,51,56,50,70,43,8.06,8.06
89,65,68,65,78,41,9.33,9.33
20,35,47,47,49,42,5.5,5.5
60,47,41,78,66,38,7.72,7.72
44,36,42,13,45,44,5.06,5.06
64,50,58,34,64,43,6.83,6.83
55,51,50,73,55,41,7.56,7.56
28,40,24,53,54,40,5.33,5.33
78,56,67,77,72,41,9.11,9.11
88,55,60,91,79,44,9.44,9.44
65,66,53,84,50,41,8.56,8.56
55,53,53,74,67,44,8.06,8.06
56,45,54,61,57,43,7.44,7.44
59,52,49,57,69,44,7.44,7.44
45,64,62,58,53,45,7.83,7.83
30,57,53,27,43,42,5.11,5.11
44,44,35,56,49,41,6.39,6.39
27,30,32,42,8,30,1.5,1.5
24,36,23,25,39,43,2.11,2.11
59,50,55,35,58,42,6.44,6.44
62,42,52,70,62,44,7.83,7.83
50,52,51,43,52,44,6.89,6.89
47,39,49,55,32,41,5.89,5.89
44,45,57,49,48,41,6.83,6.83
61,36,39,49,60,40,7.06,7.06
64,47,53,63,79,45,8.25,8.25
43,41,46,45,49,43,6.56,6.56
39,34,22,45,49,42,4.83,4.83
71,52,56,84,73,41,8.78,8.78
42,35,33,41,31,39,4.47,4.47
58,58,63,72,55,45,8.06,8.06
42,48,46,45,47,43,6.5,6.5
18,14,30,21,31,41,2.75,2.75
64,58,49,67,69,41,7.94,7.94
53,53,52,48,68,41,7.33,7.33
51,37,47,51,48,42,6.89,6.89
44,33,53,35,36,44,4.61,4.61
34,19,39,32,41,41,3.81,3.81
42,40,39,45,51,43,6.5,6.5
43,37,50,38,34,42,4.58,4.58
43,40,38,30,39,42,4.56,4.56
65,51,44,46,59,44,7.11,7.11
38,38,37,44,45,42,6,6
65,55,53,65,72,42,8.17,8.17
41,19,31,20,32,40,3.31,3.31
10,46,36,29,29,40,3.53,3.53
43,34,30,43,39,43,5.61,5.61
53,50,36,46,70,41,7.11,7.11
48,46,57,51,57,43,7.39,7.39
3,13,12,8,5,42,2.03,2.03
48,38,36,33,26,45,4.42,4.42
44,50,55,52,55,44,6.94,6.94
55,34,32,50,30,40,5.44,5.44
57,45,51,57,50,40,7.33,7.33
49,32,33,52,35,42,5.44,5.44
72,53,51,50,57,42,7.78,7.78
29,33,27,24,20,40,2.83,2.83
53,37,54,49,50,40,6.78,6.78
44,38,33,43,48,40,5.83,5.83
28,23,26,38,15,40,2.33,2.33
59,46,48,57,78,42,7.78,7.78
63,39,50,47,47,42,6.86,6.86
9,9,11,21,13,40,2.06,2.06
5,11,13,40,2,42,1.92,1.92
49,47,37,66,56,43,7.06,7.06
42,20,23,59,44,42,4.58,4.58
47,46,44,49,78,43,7.17,7.17
73,59,56,78,73,44,8.83,8.83
50,34,46,57,53,46,7,7
32,35,35,49,66,42,5.83,5.83
44,43,58,64,70,41,7.47,7.47
50,38,40,52,65,42,7.08,7.08
30,39,39,56,33,39,4.56,4.56
71,59,53,69,64,42,8.06,8.06
73,54,52,79,69,41,8.39,8.39
15,23,22,50,27,41,3.11,3.11
47,50,56,71,70,43,7.89,7.89
44,38,33,45,48,42,6,6
16,17,20,4,19,42,2.39,2.39
37,31,35,41,50,40,4.94,4.94
74,45,53,43,65,42,7.28,7.28
33,27,18,36,17,42,2.11,2.11
39,54,58,55,70,42,7.5,7.5
48,53,41,48,62,39,6.78,6.78
68,46,42,75,63,43,8.06,8.06
42,44,41,49,64,43,6.61,6.61
65,56,46,64,70,43,8.11,8.11
32,38,51,36,50,42,4.94,4.94
23,38,23,49,45,40,4.44,4.44
71,60,50,62,66,43,8.33,8.33
20,28,29,19,41,43,3,3
39,44,30,63,45,22,3.14,3.14
88,50,44,73,80,44,8.67,8.67
45,35,44,46,67,43,6.47,6.47
57,52,51,65,77,43,7.94,7.94
47,46,37,49,58,42,6.33,6.33
35,41,48,48,52,43,5.75,5.75
26,44,44,28,49,43,4.44,4.44
13,30,17,7,43,42,2.83,2.83
25,28,19,19,50,37,2.89,2.89
41,33,21,35,48,42,4.22,4.22
45,35,33,56,52,41,6.19,6.19
52,44,42,49,71,43,7,7
49,42,32,61,42,42,6.31,6.31
40,34,32,41,57,42,5.83,5.83
86,59,60,63,58,41,8.5,8.5
30,24,33,42,42,40,4,4
43,43,43,51,63,42,6.72,6.72
25,34,33,29,31,42,3.44,3.44
45,32,23,40,46,44,5.33,5.33
62,61,52,65,81,43,8.67,8.67
53,43,47,50,60,41,7.08,7.08
46,51,60,46,65,44,7.39,7.39
13,38,34,25,21,45,3.5,3.5
46,47,33,41,42,36,5.56,5.56
23,36,32,41,34,42,3.97,3.97
40,43,35,36,44,41,4.19,4.19
43,46,47,52,67,43,7,7
31,35,41,32,47,44,4.67,4.67
73,51,48,61,69,43,7.89,7.89
74,51,34,71,69,43,7.78,7.78
54,47,51,64,49,43,7.28,7.28
55,38,41,44,43,43,6.39,6.39
31,34,32,51,53,43,5.5,5.5
60,50,48,69,74,42,7.94,7.94
54,33,39,34,32,43,4.67,4.67
28,33,26,10,19,37,2.78,2.78
43,30,23,26,5,40,2.47,2.47
56,36,49,59,56,42,6.75,6.75
45,40,46,56,54,42,6.83,6.83
63,63,48,71,82,45,8.61,8.61
68,60,44,76,64,44,8.28,8.28
41,32,44,53,33,40,5.28,5.28
62,53,54,67,61,43,7.97,7.97
55,43,44,67,56,43,7.28,7.28
52,51,38,43,59,40,6.89,6.89
54,39,41,44,50,43,6.61,6.61
79,48,60,82,76,42,9.28,9.28
57,43,29,45,52,44,6.17,6.17
33,38,38,49,40,43,5.42,5.42
80,44,45,67,66,40,8.22,8.22
26,32,32,48,30,41,4.14,4.14
74,65,64,83,79,42,9.5,9.5
85,62,52,85,71,42,9.33,9.33
54,48,44,76,50,40,7.44,7.44
63,53,57,67,76,45,8.44,8.44
30,30,24,35,20,40,2.92,2.92
91,54,56,86,90,45,9.56,9.56
84,52,65,64,75,42,9,9
72,55,47,84,84,41,9.11,9.11
62,51,57,63,67,42,8.06,8.06
64,37,45,81,71,45,8.28,8.28
36,55,40,68,44,38,5.69,5.69
74,55,50,56,52,43,7.67,7.67
